lad24cd,reporting_year,households_on_register,jointly_managed_register,reasonable_preference,source
E09000029,2024,2443,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E09000029,2025,2870,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000113,2015,827,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000113,2016,1119,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000113,2017,1085,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000113,2018,1102,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000113,2019,1407,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000113,2020,1313,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000113,2021,1213,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000113,2022,1397,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000113,2023,1433,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000113,2024,1730,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000113,2025,1816,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E06000030,2015,2740,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E06000030,2016,2767,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E06000030,2017,3943,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E06000030,2018,1989,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E06000030,2019,3103,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E06000030,2020,4519,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E06000030,2021,4420,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E06000030,2022,6631,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E06000030,2023,6553,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E06000030,2024,4530,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E06000030,2025,3270,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E08000008,2015,2848,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E08000008,2016,3363,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E08000008,2017,3425,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E08000008,2018,4081,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E08000008,2019,3423,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E08000008,2020,574,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E08000008,2021,592,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E08000008,2022,639,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E08000008,2023,854,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E08000008,2024,1005,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E08000008,2025,1215,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000199,2015,1625,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000199,2016,1598,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000199,2017,1500,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000199,2018,1372,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000199,2019,1511,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000199,2020,1415,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000199,2021,451,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000199,2022,513,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000199,2023,401,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000199,2024,434,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000199,2025,532,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000215,2015,1776,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000215,2016,1707,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000215,2017,1323,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000215,2018,1399,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000215,2019,1424,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000215,2020,1734,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000215,2021,1718,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000215,2022,1788,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000215,2023,1910,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000215,2024,1835,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000215,2025,1956,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E06000066,2015,2956,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E06000066,2016,1949,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E06000066,2017,2129,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E06000066,2018,2101,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E06000066,2019,2842,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000045,2015,1772,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000045,2016,1969,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000045,2017,947,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000045,2018,998,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000045,2019,1038,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000045,2020,928,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000045,2021,998,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000045,2022,1033,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000045,2023,1132,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000045,2024,1538,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000045,2025,1512,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E06000020,2015,14758,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E06000020,2016,2355,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E06000020,2017,2304,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E06000020,2018,2374,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E06000020,2019,2374,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E06000020,2020,2374,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E06000020,2021,2374,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E06000020,2022,0,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E06000020,2023,0,,,"MHCLG LAHS Section C, year ending 31 March 2023"
E06000020,2024,,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E06000020,2025,0,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000076,2015,1225,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000076,2016,1207,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000076,2017,1308,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000076,2018,1362,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000076,2019,1509,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000076,2020,1614,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000076,2021,1175,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000076,2022,2677,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000076,2023,2115,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000076,2024,2260,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000076,2025,1857,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000093,2015,2230,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000093,2016,1981,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000093,2017,1990,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000093,2018,2010,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000093,2019,2094,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000093,2020,2111,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000093,2021,2200,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000093,2022,2210,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000093,2023,2353,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000093,2024,2486,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000093,2025,2387,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000083,2015,1662,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000083,2016,1928,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000083,2017,2367,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000083,2018,1964,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000083,2019,1969,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000083,2020,1900,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000083,2021,1835,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000083,2022,1763,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000083,2023,1757,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000083,2024,1726,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000083,2025,1780,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000114,2015,1443,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000114,2016,1518,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000114,2017,2156,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000114,2018,2423,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000114,2019,2593,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000114,2020,2032,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000114,2021,1607,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000114,2022,1551,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000114,2023,1293,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000114,2024,1554,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000114,2025,1219,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000102,2015,929,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000102,2016,675,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000102,2017,659,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000102,2018,686,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000102,2019,936,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000102,2020,982,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000102,2021,1208,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000102,2022,1165,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000102,2023,1346,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000102,2024,1289,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000102,2025,1040,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E06000034,2015,3145,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E06000034,2016,5724,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E06000034,2017,7899,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E06000034,2018,8826,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E06000034,2019,8258,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E06000034,2020,8153,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E06000034,2021,7040,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E06000034,2022,7035,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E06000034,2023,4855,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E06000034,2024,4422,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E06000034,2025,5114,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000115,2015,1346,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000115,2016,1062,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000115,2017,989,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000115,2018,1148,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000115,2019,1242,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000115,2020,1242,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000115,2021,1171,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000115,2022,1410,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000115,2023,1208,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000115,2024,164,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000115,2025,265,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E06000027,2015,1846,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E06000027,2016,2017,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E06000027,2017,1848,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E06000027,2018,1074,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E06000027,2019,1045,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E06000027,2020,1281,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E06000027,2021,1366,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E06000027,2022,1572,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E06000027,2023,1674,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E06000027,2024,1639,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E06000027,2025,1819,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000046,2015,1548,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000046,2016,1688,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000046,2017,1861,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000046,2018,1595,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000046,2019,1196,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000046,2020,983,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000046,2021,1233,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000046,2022,1651,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000046,2023,1986,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000046,2024,2205,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000046,2025,1234,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E09000030,2015,19783,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E09000030,2016,19124,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E09000030,2017,18616,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E09000030,2018,18808,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E09000030,2019,19826,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E09000030,2020,20073,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E09000030,2021,21152,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E09000030,2022,21840,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E09000030,2023,23609,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E09000030,2024,24519,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E09000030,2025,28469,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E08000009,2015,5682,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E08000009,2016,6140,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E08000009,2017,4053,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E08000009,2018,3612,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E08000009,2019,4914,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E08000009,2020,4882,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E08000009,2021,4156,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E08000009,2022,6735,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E08000009,2023,4971,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E08000009,2024,7083,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E08000009,2025,5246,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000116,2015,1103,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000116,2016,988,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000116,2017,940,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000116,2018,836,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000116,2019,887,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000116,2020,929,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000116,2021,897,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000116,2022,961,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000116,2023,828,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000116,2024,636,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000116,2025,639,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000077,2015,1193,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000077,2016,888,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000077,2017,808,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000077,2018,1112,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000077,2019,1090,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000077,2020,1108,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000077,2021,1337,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000077,2022,1272,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000077,2023,1328,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000077,2024,1461,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000077,2025,1374,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000180,2015,3706,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000180,2016,3984,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000180,2017,2318,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000180,2018,2113,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000180,2019,2175,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000180,2020,2003,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000180,2021,2456,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000180,2022,2152,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000180,2023,2163,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000180,2024,2549,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000180,2025,2904,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E08000036,2015,20853,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E08000036,2016,23043,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E08000036,2017,20264,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E08000036,2018,25480,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E08000036,2019,29227,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E08000036,2020,23791,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E08000036,2021,25974,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E08000036,2022,22055,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E08000036,2023,25703,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E08000036,2024,29685,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E08000036,2025,27496,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E08000030,2015,5398,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E08000030,2016,6441,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E08000030,2017,8330,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E08000030,2018,11924,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E08000030,2019,8078,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E08000030,2020,10129,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E08000030,2021,14327,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E08000030,2022,13728,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E08000030,2023,14630,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E08000030,2024,3840,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E08000030,2025,3012,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E09000031,2015,15405,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E09000031,2016,8306,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E09000031,2017,8795,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E09000031,2018,7330,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E09000031,2019,8379,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E09000031,2020,8409,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E09000031,2021,8580,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E09000031,2022,9508,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E09000031,2023,8944,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E09000031,2024,9507,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E09000031,2025,12463,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E09000032,2015,3399,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E09000032,2016,3846,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E09000032,2017,4400,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E09000032,2018,5202,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E09000032,2019,6399,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E09000032,2020,7199,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E09000032,2021,8498,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E09000032,2022,9228,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E09000032,2023,9793,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E09000032,2024,11646,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E09000032,2025,9543,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E06000007,2015,2454,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E06000007,2016,3080,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E06000007,2017,2646,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E06000007,2018,3345,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E06000007,2019,3480,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E06000007,2020,5127,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E06000007,2021,4893,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E06000007,2022,5490,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E06000007,2023,6035,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E06000007,2024,7599,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E06000007,2025,8435,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000222,2015,3429,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000222,2016,2410,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000222,2017,2488,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000222,2018,2337,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000222,2019,2033,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000222,2020,1767,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000222,2021,1832,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000222,2022,1499,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000222,2023,1625,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000222,2024,1704,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000222,2025,1664,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000103,2015,4833,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000103,2016,801,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000103,2017,725,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000103,2018,561,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000103,2019,654,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000103,2020,697,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000103,2021,928,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000103,2022,835,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000103,2023,945,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000103,2024,1048,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000103,2025,1232,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000244,2015,2409,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000244,2016,2170,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000244,2017,2191,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000244,2018,2154,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000244,2019,4321,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000216,2015,1225,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000216,2016,1218,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000216,2017,1193,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000216,2018,1093,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000216,2019,1018,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000216,2020,763,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000216,2021,815,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000216,2022,830,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2022"
